id,kShortName,kDemangledName,ground_truth,duration,overlap_ratio,slowdown,ID,Kernel Name,Compute throughput,SM,Memory throughput,DRAM throughput,Achieved occupancy,Maximum occupancy,L1 hit rate,L2 hit rate
239,CatArrayBatchedCopy_aligned16_contig,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)3, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",117538,117954,0.0,0.0,238,CatArrayBatchedCopy_aligned16_contig,57.31,108,75.63,75.63,90.82,100.0,60.0,62.96
240,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,3090905,3093081,0.0,0.0,239,ampere_sgemm_128x32_tn,88.78,108,80.16,2.26,45.65,50.0,0.18,97.18
241,ampere_sgemm_128x32_sliced1x4_nt,ampere_sgemm_128x32_sliced1x4_nt,2797300,2797363,0.0,0.0,240,ampere_sgemm_128x32_sliced1x4_nt,98.01,108,40.36,4.94,12.5,12.5,0.0,85.29
242,reduce_kernel,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",103554,98242,0.0,0.0,241,reduce_kernel,12.43,108,54.22,54.22,55.45,62.5,6.38,19.66
243,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",3904,4160,0.0,0.0,242,vectorized_elementwise_kernel,0.04,108,0.53,0.17,6.2,100.0,0.0,87.34
244,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",13152,13280,0.0,0.0,243,vectorized_elementwise_kernel,6.61,108,39.06,33.3,67.04,100.0,0.0,51.91
245,layer_norm_grad_input_kernel_vectorized,"void at::native::<unnamed>::layer_norm_grad_input_kernel_vectorized<float, float>(const T1 *, const T1 *, const T2 *, const T2 *, const T1 *, T1 *, int)",64738,65121,0.0491392945440027,0.1203955897231919,244,layer_norm_grad_input_kernel_vectorized,37.13,108,65.56,65.56,65.28,75.0,44.24,54.35
246,GammaBetaBackwardCUDAKernel_32x32,"void at::native::<unnamed>::GammaBetaBackwardCUDAKernel_32x32<float, float>(long, long, const T1 *, const T1 *, const T2 *, const T2 *, T1 *, T1 *)",96162,521674,1.0,4.424949564276949,245,GammaBetaBackwardCUDAKernel_32x32,12.21,108,38.15,38.15,49.91,100.0,0.09,18.89
247,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",53313,59553,1.0,0.1170446232626189,246,vectorized_elementwise_kernel,6.59,108,72.88,72.88,87.96,100.0,29.07,41.06
248,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4096,38081,1.0,8.297119140625,247,vectorized_elementwise_kernel,0.02,108,0.46,0.09,6.19,100.0,0.0,89.12
249,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4192,9664,1.0,1.305343511450382,248,vectorized_elementwise_kernel,0.02,108,0.48,0.09,6.19,100.0,0.0,90.6
250,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::masked_scale_kernel<bool, float, float>(at::Tensor &, const at::Tensor &, const at::Tensor &, T3)::[lambda(float, bool) (instance 1)], at::detail::Array<char *, (int)3>>(int, T2, T3)",42945,47777,1.0,0.1125160088485272,249,vectorized_elementwise_kernel,15.59,108,68.94,68.94,85.24,100.0,0.0,54.34
251,ampere_sgemm_128x64_tn,ampere_sgemm_128x64_tn,3817799,3817894,0.01663770654711734,0.001495605609601361,250,ampere_sgemm_128x64_tn,95.87,108,48.16,2.05,23.96,25.0,0.36,98.52
252,ampere_sgemm_128x128_nt,ampere_sgemm_128x128_nt,3723717,3723204,0.0,0.0,251,ampere_sgemm_128x128_nt,98.5,108,31.89,3.97,23.45,25.0,0.04,77.82
253,reduce_kernel,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",48865,51201,0.0,0.0,252,reduce_kernel,9.07,108,31.9,31.9,41.59,62.5,8.3,6.96
254,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",3840,3936,0.0,0.0,253,vectorized_elementwise_kernel,0.02,108,0.48,0.09,6.21,100.0,0.0,88.8
255,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",15744,15873,0.0,0.0,254,vectorized_elementwise_kernel,7.29,108,44.37,38.01,72.71,100.0,0.0,52.76
256,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",215268,220068,0.03941054583128851,0.5657822411315923,255,vectorized_elementwise_kernel,6.49,108,87.66,87.66,92.03,100.0,0.0,49.22
257,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",220676,294277,1.0,0.3335251681197774,256,vectorized_elementwise_kernel,6.51,108,87.39,87.39,92.01,100.0,0.0,48.73
258,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::tanh_backward_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float, float) (instance 1)], at::detail::Array<char *, (int)3>>(int, T2, T3)",221220,260293,1.0,0.1766250791067715,257,vectorized_elementwise_kernel,7.85,108,87.48,87.48,92.08,100.0,0.0,48.66
259,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",146307,166371,1.0,0.1371362955976132,258,vectorized_elementwise_kernel,8.59,108,84.46,84.46,88.68,100.0,0.0,61.3
260,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",150019,183908,1.0,0.2258980529132976,259,vectorized_elementwise_kernel,8.62,108,84.24,84.24,88.62,100.0,0.0,61.6
261,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",148707,158242,1.0,0.06411937568507199,260,vectorized_elementwise_kernel,8.5,108,83.84,83.84,88.58,100.0,0.0,61.49
262,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",148931,149027,0.5308165634415241,0.001214343804582431,261,vectorized_elementwise_kernel,8.62,108,84.58,84.58,88.53,100.0,0.0,61.52
263,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",223972,223684,0.0,0.0,262,vectorized_elementwise_kernel,6.48,108,87.54,87.54,92.46,100.0,0.0,48.73
264,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",219140,218820,0.0,0.0,263,vectorized_elementwise_kernel,6.46,108,86.74,86.74,91.99,100.0,27.56,44.15
265,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",147683,148067,0.0,0.0,264,vectorized_elementwise_kernel,8.57,108,84.63,84.63,88.45,100.0,0.0,61.9
266,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",221988,222532,0.0,0.0,265,vectorized_elementwise_kernel,6.48,108,86.62,86.62,91.89,100.0,27.44,44.26
267,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,4104236,4106315,0.0,0.0,266,ampere_sgemm_128x32_tn,89.15,108,80.37,2.44,45.63,50.0,0.13,96.96
268,ampere_sgemm_64x32_sliced1x4_nt,ampere_sgemm_64x32_sliced1x4_nt,3935624,3936136,0.0,0.0,267,ampere_sgemm_64x32_sliced1x4_nt,92.96,108,53.01,6.38,23.88,25.0,0.08,82.74
269,reduce_kernel,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",115906,118018,0.0,0.0,268,reduce_kernel,11.74,108,60.28,60.28,57.1,62.5,4.9,20.88
270,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",3904,3873,0.0,0.0,269,vectorized_elementwise_kernel,0.04,108,0.58,0.21,6.16,100.0,0.0,83.74
271,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",15744,15712,0.0,0.0,270,vectorized_elementwise_kernel,7.29,108,43.56,37.39,73.06,100.0,0.0,51.93
272,layer_norm_grad_input_kernel_vectorized,"void at::native::<unnamed>::layer_norm_grad_input_kernel_vectorized<float, float>(const T1 *, const T1 *, const T2 *, const T2 *, const T1 *, T1 *, int)",65888,65953,0.04172668415386715,0.02364248690695698,271,layer_norm_grad_input_kernel_vectorized,37.32,108,66.23,66.23,65.21,75.0,43.43,53.63
273,GammaBetaBackwardCUDAKernel_32x32,"void at::native::<unnamed>::GammaBetaBackwardCUDAKernel_32x32<float, float>(long, long, const T1 *, const T1 *, const T2 *, const T2 *, T1 *, T1 *)",96578,657868,1.0,5.811779080121767,272,GammaBetaBackwardCUDAKernel_32x32,12.12,108,37.71,37.71,49.91,100.0,0.09,18.19
274,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",52290,60545,1.0,0.1578695735322241,273,vectorized_elementwise_kernel,6.56,108,73.89,73.89,87.42,100.0,29.23,41.46
275,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4096,35201,1.0,7.593994140625,274,vectorized_elementwise_kernel,0.02,108,0.46,0.09,6.19,100.0,0.0,90.09
276,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",3936,42561,1.0,9.81326219512195,275,vectorized_elementwise_kernel,0.02,108,0.49,0.09,6.19,100.0,0.0,89.0
277,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::masked_scale_kernel<bool, float, float>(at::Tensor &, const at::Tensor &, const at::Tensor &, T3)::[lambda(float, bool) (instance 1)], at::detail::Array<char *, (int)3>>(int, T2, T3)",43169,51041,1.0,0.1823530774398295,276,vectorized_elementwise_kernel,15.41,108,69.61,69.61,85.11,100.0,0.0,54.22
278,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,1044180,1044531,0.07346550748613492,0.004575602229405413,277,ampere_sgemm_128x32_tn,87.74,108,80.19,2.46,45.64,50.0,0.53,97.34
279,ampere_sgemm_64x32_sliced1x4_nt,ampere_sgemm_64x32_sliced1x4_nt,1112948,1111284,0.0,0.0,278,ampere_sgemm_64x32_sliced1x4_nt,82.28,108,46.89,5.97,20.84,25.0,0.08,81.41
280,reduce_kernel,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",44129,44129,0.0,0.0,279,reduce_kernel,9.16,108,33.03,33.03,40.97,62.5,8.27,7.08
281,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",3648,3968,0.0,0.0,280,vectorized_elementwise_kernel,0.02,108,0.7,0.09,6.19,100.0,0.0,91.14
282,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",8000,7744,0.0,0.0,281,vectorized_elementwise_kernel,4.0,108,18.5,18.44,42.25,100.0,0.0,53.11
283,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",52289,52834,0.0745164098875724,0.1398731138031038,282,vectorized_elementwise_kernel,6.44,108,75.45,75.45,87.73,100.0,0.0,45.82
284,reduce_kernel,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",72321,126754,1.0,0.7526582873577522,283,reduce_kernel,76.07,108,24.02,24.02,90.18,100.0,10.44,8.51
285,elementwise_kernel,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7392,55873,1.0,6.55857683982684,284,elementwise_kernel,6.19,108,12.09,3.26,20.46,100.0,0.0,86.3
286,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<unsigned char>, at::detail::Array<char *, (int)1>>(int, T2, T3)",69282,73025,1.0,0.05402557662885021,285,vectorized_elementwise_kernel,14.5,108,24.16,4.47,9.47,100.0,0.0,100.03
287,fmha_cutlassB_f32_aligned_64x64_k64_dropout_sm80,"fmha_cutlassB_f32_aligned_64x64_k64_dropout_sm80(PyTorchMemEffAttention::AttentionBackwardKernel<cutlass::arch::Sm80, float, (bool)1, (bool)1, (bool)0, (int)64, (int)64, (int)64, (bool)0>::Params)",1953700,1999685,0.0009121436626268638,25.80447747060458,286,fmha_cutlassB_f32_aligned_64x64_k64_dropout_sm80,36.62,108,29.88,11.24,12.18,12.5,16.96,81.53
288,CatArrayBatchedCopy_aligned16_contig,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)3, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",116866,117250,0.0,0.0,287,CatArrayBatchedCopy_aligned16_contig,58.4,108,75.93,75.93,90.9,100.0,60.0,62.64
289,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,3092345,3093049,0.0,0.0,288,ampere_sgemm_128x32_tn,88.77,108,80.15,2.25,45.64,50.0,0.18,97.18
290,ampere_sgemm_128x32_sliced1x4_nt,ampere_sgemm_128x32_sliced1x4_nt,2797492,2797427,0.0,0.0,289,ampere_sgemm_128x32_sliced1x4_nt,98.07,108,40.39,4.94,12.5,12.5,0.0,85.31
291,reduce_kernel,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",98882,99618,0.0,0.0,290,reduce_kernel,12.24,108,52.27,52.27,55.92,62.5,6.38,19.47
292,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",3968,3776,0.0,0.0,291,vectorized_elementwise_kernel,0.04,108,0.6,0.18,6.13,100.0,0.0,83.62
293,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",13056,12832,0.0,0.0,292,vectorized_elementwise_kernel,6.53,108,39.52,33.72,66.63,100.0,0.0,52.21
294,layer_norm_grad_input_kernel_vectorized,"void at::native::<unnamed>::layer_norm_grad_input_kernel_vectorized<float, float>(const T1 *, const T1 *, const T2 *, const T2 *, const T1 *, T1 *, int)",64802,64801,0.04938195398219163,-0.0003124951776179748,293,layer_norm_grad_input_kernel_vectorized,37.47,108,65.29,65.29,65.29,75.0,44.47,54.77
295,GammaBetaBackwardCUDAKernel_32x32,"void at::native::<unnamed>::GammaBetaBackwardCUDAKernel_32x32<float, float>(long, long, const T1 *, const T1 *, const T2 *, const T2 *, T1 *, T1 *)",95713,440872,1.0,3.606187247291381,294,GammaBetaBackwardCUDAKernel_32x32,12.23,108,38.45,38.45,49.91,100.0,0.09,18.94
296,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",51425,102338,1.0,0.9900437530384054,295,vectorized_elementwise_kernel,6.58,108,72.75,72.75,87.67,100.0,29.26,41.24
297,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4128,49025,1.0,10.87621124031008,296,vectorized_elementwise_kernel,0.02,108,0.47,0.09,6.19,100.0,0.0,90.33
298,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",3904,8448,1.0,1.163934426229508,297,vectorized_elementwise_kernel,0.02,108,0.48,0.09,6.19,100.0,0.0,90.26
